0.259, 1.739, 3.074, -0.014, 0.971, 0.222, 0.081
0.261, 1.752, 3.097, -0.011, 0.972, 0.224, 0.072
0.253, 1.696, 2.997, -0.024, 0.968, 0.224, 0.109
0.265, 1.778, 3.142, -0.002, 0.972, 0.228, 0.049
0.252, 1.685, 2.978, -0.026, 0.968, 0.222, 0.115
0.256, 1.712, 3.027, -0.02, 0.971, 0.217, 0.099
0.253, 1.697, 2.999, -0.023, 0.968, 0.224, 0.107
0.263, 1.768, 3.125, -0.006, 0.968, 0.244, 0.059
0.263, 1.764, 3.118, -0.008, 0.972, 0.226, 0.063
0.265, 1.778, 3.143, -0.002, 0.973, 0.226, 0.049
